layer,prob_gap,prob_contr,prob_true,log_gap,log_contr,log_true
layer_0,0.007808873057365417,0.0185372132062912,-0.01072834014892578,3.6194921875,7.3058203125,-3.686328125
layer_1,0.0011064332723617553,0.0037906056642532347,-0.0026841723918914796,3.0858984375,5.3751953125,-2.289296875
layer_2,0.00546097457408905,0.046710144877433774,-0.041249170303344726,3.172939453125,8.26744140625,-5.094501953125
layer_3,0.002721858024597168,0.0019405424594879151,0.0007813155651092529,4.029921875,4.6819140625,-0.6519921875
layer_4,0.012804684042930604,0.018244635462760925,-0.005439951419830323,4.12662109375,7.25271484375,-3.12609375
layer_5,0.019561726450920105,0.0325181645154953,-0.012956438064575195,3.83208984375,7.81109375,-3.97900390625
layer_6,0.0015528255701065064,-9.013712406158447e-05,0.0016429626941680908,4.0062890625,1.250859375,2.7554296875
layer_7,0.0015378504991531371,-0.0001150047779083252,0.0016528552770614625,3.95390625,0.7048046875,3.2491015625
layer_8,0.0015518075227737426,-9.757936000823974e-05,0.0016493868827819824,4.2301953125,1.035859375,3.1943359375
layer_9,0.0015260171890258789,-0.00013609409332275392,0.0016621112823486327,3.875703125,-0.9220703125,4.7977734375
layer_10,0.00158768892288208,-4.751443862915039e-05,0.0016352033615112305,4.386875,1.4849609375,2.9019140625
layer_11,0.0019691997766494752,0.0006392067670822144,0.0013299930095672608,4.128203125,3.9395703125,0.1886328125
layer_12,0.015138400793075562,0.021270833611488342,-0.00613243281841278,4.3290234375,7.113828125,-2.7848046875
layer_13,0.0042733591794967656,0.003769887685775757,0.0005034714937210083,4.6657421875,5.0251953125,-0.359453125
layer_14,0.0029903054237365723,0.003789381384849548,-0.0007990759611129761,3.40796875,4.61625,-1.20828125
layer_15,0.002156113386154175,0.002196805477142334,-4.069209098815918e-05,3.2612890625,2.26361328125,0.99767578125
layer_16,0.001103500723838806,0.00043834149837493894,0.0006651592254638672,2.5209765625,1.5823828125,0.93859375
layer_17,-0.0007674533128738403,0.0018178558349609376,-0.002585309147834778,2.16390625,2.68560546875,-0.52169921875
layer_18,-0.0022761142253875733,0.0011265075206756592,-0.0034026217460632322,1.3828125,2.377421875,-0.994609375
layer_19,-0.0012357556819915772,0.0004777169227600098,-0.0017134726047515869,0.98205078125,1.0224609375,-0.04041015625
layer_20,-0.001068757176399231,0.0004678243398666382,-0.0015365815162658692,0.86494140625,1.5498046875,-0.68486328125
layer_21,-0.00048505306243896485,0.00041954874992370604,-0.0009046018123626709,0.93078125,1.6036328125,-0.6728515625
layer_22,-0.0015084612369537353,0.0003738945722579956,-0.0018823558092117309,0.422109375,1.3197265625,-0.8976171875
layer_23,-0.002606300711631775,0.000504080057144165,-0.00311038076877594,0.36251953125,1.597109375,-1.23458984375
layer_24,-0.002890377640724182,0.0005118894577026367,-0.003402267098426819,0.26841796875,1.29671875,-1.02830078125
layer_25,-0.0057586956024169925,0.0007962632179260254,-0.006554958820343018,0.264375,1.4863671875,-1.2219921875
layer_26,-0.004737661480903626,0.0005934560298919678,-0.005331117510795593,0.2073046875,1.593828125,-1.3865234375
layer_27,-0.005145775079727173,0.0005320113897323608,-0.0056777864694595335,0.1637890625,1.5891796875,-1.425390625
layer_28,-0.004170256853103638,0.0004237067699432373,-0.004593963623046875,0.228056640625,1.7490625,-1.521005859375
layer_29,-0.004237244129180908,0.00032262146472930906,-0.004559865593910218,-0.03025390625,1.584921875,-1.61517578125
layer_30,-0.0019463396072387695,0.00015848875045776367,-0.0021048283576965334,0.029296875,0.79078125,-0.761484375
layer_31,-0.00158827543258667,9.811818599700928e-05,-0.0016863936185836793,0.08068359375,0.5669921875,-0.48630859375
